2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	2335.770508	
2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	2636.244629	
2982.374023	2982.374023	2982.374023	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2943.672852	2880.602539	2880.602539	2880.602539	2880.602539	2880.602539	2880.602539	2880.602539	2880.602539	2880.602539	2880.602539	2880.602539	2880.602539	2880.602539	2880.602539	2880.602539	2880.602539	
2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	2195.428223	
2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	2701.071533	
2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	2367.001465	
2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	2685.003906	
2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	2761.096436	
2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	2604.410156	
2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	2433.036133	
2777.507813	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	2458.441650	
2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	2646.595215	
2779.277344	2779.277344	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	2360.858398	
2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2827.854980	2691.711426	2691.711426	2691.711426	2691.711426	2691.711426	2691.711426	2691.711426	2691.711426	2691.711426	2691.711426	2691.711426	2691.711426	2691.711426	2691.711426	2691.711426	2691.711426	2691.711426	2525.450684	2525.450684	2525.450684	2525.450684	2525.450684	2525.450684	2525.450684	2525.450684	
2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2768.237305	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	2602.353271	
2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	2446.187744	
2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	2432.463135	
2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	2042.777588	
2718.865479	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	2705.695801	
2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	2377.149414	
2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	2655.303955	
2464.270996	2464.270996	2443.652832	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	2385.467773	
2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	2500.318359	
2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	2575.858398	
2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	2131.266113	
2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	2645.669434	
2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	2753.240234	
2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	2659.838379	
2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	2804.564453	
2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	2575.527588	
2629.711426	2629.711426	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	2473.980225	
2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	2740.457764	
2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	2594.197754	
2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	2377.232422	
2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	2524.040527	
2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	2789.636230	
